 # Step    Magnetization_per_site
    125900    0.04492188
    126000    0.04492188
    126100    0.04492188
    126200    0.04492188
    126300    0.04492188
    126400    0.04492188
    126500    0.04492188
    126600    0.04492188
    126700    0.04492188
    126800    0.04492188
    126900    0.04492188
    127000    0.04492188
    127100    0.04492188
    127200    0.04492188
    127300    0.04492188
    127400    0.04492188
    127500    0.04492188
    127600    0.04492188
    127700    0.04492188
    127800    0.04492188
    127900    0.04492188
    128000    0.04492188
    128100    0.04492188
    128200    0.04492188
    128300    0.04492188
    128400    0.04492188
    128500    0.04492188
    128600    0.04492188
    128700    0.04492188
    128800    0.04492188
    128900    0.04492188
    129000    0.04492188
    129100    0.04492188
    129200    0.04492188
    129300    0.04492188
    129400    0.04492188
    129500    0.04492188
    129600    0.04492188
    129700    0.04492188
    129800    0.04492188
    129900    0.04492188
    130000    0.04492188
    130100    0.04492188
    130200    0.04492188
    130300    0.04492188
    130400    0.04492188
    130500    0.04492188
    130600    0.04492188
    130700    0.04492188
    130800    0.04492188
    130900    0.04492188
    131000    0.04492188
    131100    0.04492188
    131200    0.04492188
    131300    0.04492188
    131400    0.04492188
    131500    0.04492188
    131600    0.04492188
    131700    0.04492188
    131800    0.04492188
    131900    0.04492188
    132000    0.04492188
    132100    0.04492188
    132200    0.04492188
    132300    0.04492188
    132400    0.04492188
    132500    0.04492188
    132600    0.04492188
    132700    0.04492188
    132800    0.04492188
    132900    0.04492188
    133000    0.04492188
    133100    0.04492188
    133200    0.04492188
    133300    0.04492188
    133400    0.04492188
    133500    0.04492188
    133600    0.04492188
    133700    0.04492188
    133800    0.04492188
    133900    0.04492188
    134000    0.04492188
    134100    0.04492188
    134200    0.04492188
    134300    0.04492188
    134400    0.04492188
    134500    0.04492188
    134600    0.04492188
    134700    0.04492188
    134800    0.04492188
    134900    0.04492188
    135000    0.04492188
    135100    0.04492188
    135200    0.04492188
    135300    0.04492188
    135400    0.04492188
    135500    0.04492188
    135600    0.04492188
    135700    0.04492188
    135800    0.04492188
    135900    0.04492188
    136000    0.04492188
    136100    0.04492188
    136200    0.04492188
    136300    0.04492188
    136400    0.04492188
    136500    0.04492188
    136600    0.04492188
    136700    0.04492188
    136800    0.04492188
    136900    0.04492188
    137000    0.04492188
    137100    0.04492188
    137200    0.04492188
    137300    0.04492188
    137400    0.04492188
    137500    0.04492188
    137600    0.04492188
    137700    0.04492188
    137800    0.04492188
    137900    0.04492188
    138000    0.04492188
    138100    0.04492188
    138200    0.04492188
    138300    0.04492188
    138400    0.04492188
    138500    0.04492188
    138600    0.04492188
    138700    0.04492188
    138800    0.04492188
    138900    0.04492188
    139000    0.04492188
    139100    0.04492188
    139200    0.04492188
    139300    0.04492188
    139400    0.04492188
    139500    0.04492188
    139600    0.04492188
    139700    0.04492188
    139800    0.04492188
    139900    0.04492188
    140000    0.04492188
    140100    0.04492188
    140200    0.04492188
    140300    0.04492188
    140400    0.04492188
    140500    0.04492188
    140600    0.04492188
    140700    0.04492188
    140800    0.04492188
    140900    0.04492188
    141000    0.04492188
    141100    0.04492188
    141200    0.04492188
    141300    0.04492188
    141400    0.04492188
    141500    0.04492188
    141600    0.04492188
    141700    0.04492188
    141800    0.04492188
    141900    0.04492188
    142000    0.04492188
    142100    0.04492188
    142200    0.04492188
    142300    0.04492188
    142400    0.04492188
    142500    0.04492188
    142600    0.04492188
    142700    0.04492188
    142800    0.04492188
    142900    0.04492188
    143000    0.04492188
    143100    0.04492188
    143200    0.04492188
    143300    0.04492188
    143400    0.04492188
    143500    0.04492188
    143600    0.04492188
    143700    0.04492188
    143800    0.04492188
    143900    0.04492188
    144000    0.04492188
    144100    0.04492188
    144200    0.04492188
    144300    0.04492188
    144400    0.04492188
    144500    0.04492188
    144600    0.04492188
    144700    0.04492188
    144800    0.04492188
    144900    0.04492188
    145000    0.04492188
    145100    0.04492188
    145200    0.04492188
    145300    0.04492188
    145400    0.04492188
    145500    0.04492188
    145600    0.04492188
    145700    0.04492188
    145800    0.04492188
    145900    0.04492188
    146000    0.04492188
    146100    0.04492188
    146200    0.04492188
    146300    0.04492188
    146400    0.04492188
    146500    0.04492188
    146600    0.04492188
    146700    0.04492188
    146800    0.04492188
    146900    0.04492188
    147000    0.04492188
    147100    0.04492188
    147200    0.04492188
    147300    0.04492188
    147400    0.04492188
    147500    0.04492188
    147600    0.04492188
    147700    0.04492188
    147800    0.04492188
    147900    0.04492188
    148000    0.04492188
    148100    0.04492188
    148200    0.04492188
    148300    0.04492188
    148400    0.04492188
    148500    0.04492188
    148600    0.04492188
    148700    0.04492188
    148800    0.04492188
    148900    0.04492188
    149000    0.04492188
    149100    0.04492188
    149200    0.04492188
    149300    0.04492188
    149400    0.04492188
    149500    0.04492188
    149600    0.04492188
    149700    0.04492188
    149800    0.04492188
    149900    0.04492188
    150000    0.04492188
    150100    0.04492188
    150200    0.04492188
    150300    0.04492188
    150400    0.04492188
    150500    0.04492188
    150600    0.04492188
    150700    0.04492188
    150800    0.04492188
    150900    0.04492188
    151000    0.04492188
    151100    0.04492188
    151200    0.04492188
    151300    0.04492188
    151400    0.04492188
    151500    0.04492188
    151600    0.04492188
    151700    0.04492188
    151800    0.04492188
    151900    0.04492188
    152000    0.04492188
    152100    0.04492188
    152200    0.04492188
    152300    0.04492188
    152400    0.04492188
    152500    0.04492188
    152600    0.04492188
    152700    0.04492188
    152800    0.04492188
    152900    0.04492188
    153000    0.04492188
    153100    0.04492188
    153200    0.04492188
    153300    0.04492188
    153400    0.04492188
    153500    0.04492188
    153600    0.04492188
    153700    0.04492188
    153800    0.04492188
    153900    0.04492188
    154000    0.04492188
    154100    0.04492188
    154200    0.04492188
    154300    0.04492188
    154400    0.04492188
    154500    0.04492188
    154600    0.04492188
    154700    0.04492188
    154800    0.04492188
    154900    0.04492188
    155000    0.04492188
    155100    0.04492188
    155200    0.04492188
    155300    0.04492188
    155400    0.04492188
    155500    0.04492188
    155600    0.04492188
    155700    0.04492188
    155800    0.04492188
    155900    0.04492188
    156000    0.04492188
    156100    0.04492188
    156200    0.04492188
    156300    0.04492188
    156400    0.04492188
    156500    0.04492188
    156600    0.04492188
    156700    0.04492188
    156800    0.04492188
    156900    0.04492188
    157000    0.04492188
    157100    0.04492188
    157200    0.04492188
    157300    0.04492188
    157400    0.04492188
    157500    0.04492188
    157600    0.04492188
    157700    0.04492188
    157800    0.04492188
    157900    0.04492188
    158000    0.04492188
    158100    0.04492188
    158200    0.04492188
    158300    0.04492188
    158400    0.04492188
    158500    0.04492188
    158600    0.04492188
    158700    0.04492188
    158800    0.04492188
    158900    0.04492188
    159000    0.04492188
    159100    0.04492188
    159200    0.04492188
    159300    0.04492188
    159400    0.04492188
    159500    0.04492188
    159600    0.04492188
    159700    0.04492188
    159800    0.04492188
    159900    0.04492188
    160000    0.04492188
    160100    0.04492188
    160200    0.04492188
    160300    0.04492188
    160400    0.04492188
    160500    0.04492188
    160600    0.04492188
    160700    0.04492188
    160800    0.04492188
    160900    0.04492188
    161000    0.04492188
    161100    0.04492188
    161200    0.04492188
    161300    0.04492188
    161400    0.04492188
    161500    0.04492188
    161600    0.04492188
    161700    0.04492188
    161800    0.04492188
    161900    0.04492188
    162000    0.04492188
    162100    0.04492188
    162200    0.04492188
    162300    0.04492188
    162400    0.04492188
    162500    0.04492188
    162600    0.04492188
    162700    0.04492188
    162800    0.04492188
    162900    0.04492188
    163000    0.04492188
    163100    0.04492188
    163200    0.04492188
    163300    0.04492188
    163400    0.04492188
    163500    0.04492188
    163600    0.04492188
    163700    0.04492188
    163800    0.04492188
    163900    0.04492188
    164000    0.04492188
    164100    0.04492188
    164200    0.04492188
    164300    0.04492188
    164400    0.04492188
    164500    0.04492188
    164600    0.04492188
    164700    0.04492188
    164800    0.04492188
    164900    0.04492188
    165000    0.04492188
    165100    0.04492188
    165200    0.04492188
    165300    0.04492188
    165400    0.04492188
    165500    0.04492188
    165600    0.04492188
    165700    0.04492188
    165800    0.04492188
    165900    0.04492188
    166000    0.04492188
    166100    0.04492188
    166200    0.04492188
    166300    0.04492188
    166400    0.04492188
    166500    0.04492188
    166600    0.04492188
    166700    0.04492188
    166800    0.04492188
    166900    0.04492188
    167000    0.04492188
    167100    0.04492188
    167200    0.04492188
    167300    0.04492188
    167400    0.04492188
    167500    0.04492188
    167600    0.04492188
    167700    0.04492188
    167800    0.04492188
    167900    0.04492188
    168000    0.04492188
    168100    0.04492188
    168200    0.04492188
    168300    0.04492188
    168400    0.04492188
    168500    0.04492188
    168600    0.04492188
    168700    0.04492188
    168800    0.04492188
    168900    0.04492188
    169000    0.04492188
    169100    0.04492188
    169200    0.04492188
    169300    0.04492188
    169400    0.04492188
    169500    0.04492188
    169600    0.04492188
    169700    0.04492188
    169800    0.04492188
    169900    0.04492188
    170000    0.04492188
    170100    0.04492188
    170200    0.04492188
    170300    0.04492188
    170400    0.04492188
    170500    0.04492188
    170600    0.04492188
    170700    0.04492188
    170800    0.04492188
    170900    0.04492188
    171000    0.04492188
    171100    0.04492188
    171200    0.04492188
    171300    0.04492188
    171400    0.04492188
    171500    0.04492188
    171600    0.04492188
    171700    0.04492188
    171800    0.04492188
    171900    0.04492188
    172000    0.04492188
    172100    0.04492188
    172200    0.04492188
    172300    0.04492188
    172400    0.04492188
    172500    0.04492188
    172600    0.04492188
    172700    0.04492188
    172800    0.04492188
    172900    0.04492188
    173000    0.04492188
    173100    0.04492188
    173200    0.04492188
    173300    0.04492188
    173400    0.04492188
    173500    0.04492188
    173600    0.04492188
    173700    0.04492188
    173800    0.04492188
    173900    0.04492188
    174000    0.04492188
    174100    0.04492188
    174200    0.04492188
    174300    0.04492188
    174400    0.04492188
    174500    0.04492188
    174600    0.04492188
    174700    0.04492188
    174800    0.04492188
    174900    0.04492188
    175000    0.04492188
    175100    0.04492188
    175200    0.04492188
    175300    0.04492188
    175400    0.04492188
    175500    0.04492188
    175600    0.04492188
    175700    0.04492188
    175800    0.04492188
    175900    0.04492188
    176000    0.04492188
    176100    0.04492188
    176200    0.04492188
    176300    0.04492188
    176400    0.04492188
    176500    0.04492188
    176600    0.04492188
    176700    0.04492188
    176800    0.04492188
    176900    0.04492188
    177000    0.04492188
    177100    0.04492188
    177200    0.04492188
    177300    0.04492188
    177400    0.04492188
    177500    0.04492188
    177600    0.04492188
    177700    0.04492188
    177800    0.04492188
    177900    0.04492188
    178000    0.04492188
    178100    0.04492188
    178200    0.04492188
    178300    0.04492188
    178400    0.04492188
    178500    0.04492188
    178600    0.04492188
    178700    0.04492188
    178800    0.04492188
    178900    0.04492188
    179000    0.04492188
    179100    0.04492188
    179200    0.04492188
    179300    0.04492188
    179400    0.04492188
    179500    0.04492188
    179600    0.04492188
    179700    0.04492188
    179800    0.04492188
    179900    0.04492188
    180000    0.04492188
    180100    0.04492188
    180200    0.04492188
    180300    0.04492188
    180400    0.04492188
    180500    0.04492188
    180600    0.04492188
    180700    0.04492188
    180800    0.04492188
    180900    0.04492188
    181000    0.04492188
    181100    0.04492188
    181200    0.04492188
    181300    0.04492188
    181400    0.04492188
    181500    0.04492188
    181600    0.04492188
    181700    0.04492188
    181800    0.04492188
    181900    0.04492188
    182000    0.04492188
    182100    0.04492188
    182200    0.04492188
    182300    0.04492188
    182400    0.04492188
    182500    0.04492188
    182600    0.04492188
    182700    0.04492188
    182800    0.04492188
    182900    0.04492188
    183000    0.04492188
    183100    0.04492188
    183200    0.04492188
    183300    0.04492188
    183400    0.04492188
    183500    0.04492188
    183600    0.04492188
    183700    0.04492188
    183800    0.04492188
    183900    0.04492188
    184000    0.04492188
    184100    0.04492188
    184200    0.04492188
    184300    0.04492188
    184400    0.04492188
    184500    0.04492188
    184600    0.04492188
    184700    0.04492188
    184800    0.04492188
    184900    0.04492188
    185000    0.04492188
    185100    0.04492188
    185200    0.04492188
    185300    0.04492188
    185400    0.04492188
    185500    0.04492188
    185600    0.04492188
    185700    0.04492188
    185800    0.04492188
    185900    0.04492188
    186000    0.04492188
    186100    0.04492188
    186200    0.04492188
    186300    0.04492188
    186400    0.04492188
    186500    0.04492188
    186600    0.04492188
    186700    0.04492188
    186800    0.04492188
    186900    0.04492188
    187000    0.04492188
    187100    0.04492188
    187200    0.04492188
    187300    0.04492188
    187400    0.04492188
    187500    0.04492188
    187600    0.04492188
    187700    0.04492188
    187800    0.04492188
    187900    0.04492188
    188000    0.04492188
    188100    0.04492188
    188200    0.04492188
    188300    0.04492188
    188400    0.04492188
    188500    0.04492188
    188600    0.04492188
    188700    0.04492188
    188800    0.04492188
    188900    0.04492188
    189000    0.04492188
    189100    0.04492188
    189200    0.04492188
    189300    0.04492188
    189400    0.04492188
    189500    0.04492188
    189600    0.04492188
    189700    0.04492188
    189800    0.04492188
    189900    0.04492188
    190000    0.04492188
    190100    0.04492188
    190200    0.04492188
    190300    0.04492188
    190400    0.04492188
    190500    0.04492188
    190600    0.04492188
    190700    0.04492188
    190800    0.04492188
    190900    0.04492188
    191000    0.04492188
    191100    0.04492188
    191200    0.04492188
    191300    0.04492188
    191400    0.04492188
    191500    0.04492188
    191600    0.04492188
    191700    0.04492188
    191800    0.04492188
    191900    0.04492188
    192000    0.04492188
    192100    0.04492188
    192200    0.04492188
    192300    0.04492188
    192400    0.04492188
    192500    0.04492188
    192600    0.04492188
    192700    0.04492188
    192800    0.04492188
    192900    0.04492188
    193000    0.04492188
    193100    0.04492188
    193200    0.04492188
    193300    0.04492188
    193400    0.04492188
    193500    0.04492188
    193600    0.04492188
    193700    0.04492188
    193800    0.04492188
    193900    0.04492188
    194000    0.04492188
    194100    0.04492188
    194200    0.04492188
    194300    0.04492188
    194400    0.04492188
    194500    0.04492188
    194600    0.04492188
    194700    0.04492188
    194800    0.04492188
    194900    0.04492188
    195000    0.04492188
    195100    0.04492188
    195200    0.04492188
    195300    0.04492188
    195400    0.04492188
    195500    0.04492188
    195600    0.04492188
    195700    0.04492188
    195800    0.04492188
    195900    0.04492188
    196000    0.04492188
    196100    0.04492188
    196200    0.04492188
    196300    0.04492188
    196400    0.04492188
    196500    0.04492188
    196600    0.04492188
    196700    0.04492188
    196800    0.04492188
    196900    0.04492188
    197000    0.04492188
    197100    0.04492188
    197200    0.04492188
    197300    0.04492188
    197400    0.04492188
    197500    0.04492188
    197600    0.04492188
    197700    0.04492188
    197800    0.04492188
    197900    0.04492188
    198000    0.04492188
    198100    0.04492188
    198200    0.04492188
    198300    0.04492188
    198400    0.04492188
    198500    0.04492188
    198600    0.04492188
    198700    0.04492188
    198800    0.04492188
    198900    0.04492188
    199000    0.04492188
    199100    0.04492188
    199200    0.04492188
    199300    0.04492188
    199400    0.04492188
    199500    0.04492188
    199600    0.04492188
    199700    0.04492188
    199800    0.04492188
    199900    0.04492188
    200000    0.04492188
    200100    0.04492188
    200200    0.04492188
    200300    0.04492188
    200400    0.04492188
    200500    0.04492188
    200600    0.04492188
    200700    0.04492188
    200800    0.04492188
    200900    0.04492188
    201000    0.04492188
    201100    0.04492188
    201200    0.04492188
    201300    0.04492188
    201400    0.04492188
    201500    0.04492188
    201600    0.04492188
    201700    0.04492188
    201800    0.04492188
    201900    0.04492188
    202000    0.04492188
    202100    0.04492188
    202200    0.04492188
    202300    0.04492188
    202400    0.04492188
    202500    0.04492188
    202600    0.04492188
    202700    0.04492188
    202800    0.04492188
    202900    0.04492188
    203000    0.04492188
    203100    0.04492188
    203200    0.04492188
    203300    0.04492188
    203400    0.04492188
    203500    0.04492188
    203600    0.04492188
    203700    0.04492188
    203800    0.04492188
    203900    0.04492188
    204000    0.04492188
    204100    0.04492188
    204200    0.04492188
    204300    0.04492188
    204400    0.04492188
    204500    0.04492188
    204600    0.04492188
    204700    0.04492188
    204800    0.04492188
    204900    0.04492188
    205000    0.04492188
    205100    0.04492188
    205200    0.04492188
    205300    0.04492188
    205400    0.04492188
    205500    0.04492188
    205600    0.04492188
    205700    0.04492188
    205800    0.04492188
    205900    0.04492188
    206000    0.04492188
    206100    0.04492188
    206200    0.04492188
    206300    0.04492188
    206400    0.04492188
    206500    0.04492188
    206600    0.04492188
    206700    0.04492188
    206800    0.04492188
    206900    0.04492188
    207000    0.04492188
    207100    0.04492188
    207200    0.04492188
    207300    0.04492188
    207400    0.04492188
    207500    0.04492188
    207600    0.04492188
    207700    0.04492188
    207800    0.04492188
    207900    0.04492188
    208000    0.04492188
    208100    0.04492188
    208200    0.04492188
    208300    0.04492188
    208400    0.04492188
    208500    0.04492188
    208600    0.04492188
    208700    0.04492188
    208800    0.04492188
    208900    0.04492188
    209000    0.04492188
    209100    0.04492188
    209200    0.04492188
    209300    0.04492188
    209400    0.04492188
    209500    0.04492188
    209600    0.04492188
    209700    0.04492188
    209800    0.04492188
    209900    0.04492188
    210000    0.04492188
    210100    0.04492188
    210200    0.04492188
    210300    0.04492188
    210400    0.04492188
    210500    0.04492188
    210600    0.04492188
    210700    0.04492188
    210800    0.04492188
    210900    0.04492188
    211000    0.04492188
    211100    0.04492188
    211200    0.04492188
    211300    0.04492188
    211400    0.04492188
    211500    0.04492188
    211600    0.04492188
    211700    0.04492188
    211800    0.04492188
    211900    0.04492188
    212000    0.04492188
    212100    0.04492188
    212200    0.04492188
    212300    0.04492188
    212400    0.04492188
    212500    0.04492188
    212600    0.04492188
    212700    0.04492188
    212800    0.04492188
    212900    0.04492188
    213000    0.04492188
    213100    0.04492188
    213200    0.04492188
    213300    0.04492188
    213400    0.04492188
    213500    0.04492188
    213600    0.04492188
    213700    0.04492188
    213800    0.04492188
    213900    0.04492188
    214000    0.04492188
    214100    0.04492188
    214200    0.04492188
    214300    0.04492188
    214400    0.04492188
    214500    0.04492188
    214600    0.04492188
    214700    0.04492188
    214800    0.04492188
    214900    0.04492188
    215000    0.04492188
    215100    0.04492188
    215200    0.04492188
    215300    0.04492188
    215400    0.04492188
    215500    0.04492188
    215600    0.04492188
    215700    0.04492188
    215800    0.04492188
    215900    0.04492188
    216000    0.04492188
    216100    0.04492188
    216200    0.04492188
    216300    0.04492188
    216400    0.04492188
    216500    0.04492188
    216600    0.04492188
    216700    0.04492188
    216800    0.04492188
    216900    0.04492188
    217000    0.04492188
    217100    0.04492188
    217200    0.04492188
    217300    0.04492188
    217400    0.04492188
    217500    0.04492188
    217600    0.04492188
    217700    0.04492188
    217800    0.04492188
    217900    0.04492188
    218000    0.04492188
    218100    0.04492188
    218200    0.04492188
    218300    0.04492188
    218400    0.04492188
    218500    0.04492188
    218600    0.04492188
    218700    0.04492188
    218800    0.04492188
    218900    0.04492188
    219000    0.04492188
    219100    0.04492188
    219200    0.04492188
    219300    0.04492188
    219400    0.04492188
    219500    0.04492188
    219600    0.04492188
    219700    0.04492188
    219800    0.04492188
    219900    0.04492188
    220000    0.04492188
    220100    0.04492188
    220200    0.04492188
    220300    0.04492188
    220400    0.04492188
    220500    0.04492188
    220600    0.04492188
    220700    0.04492188
    220800    0.04492188
    220900    0.04492188
    221000    0.04492188
    221100    0.04492188
    221200    0.04492188
    221300    0.04492188
    221400    0.04492188
    221500    0.04492188
    221600    0.04492188
    221700    0.04492188
    221800    0.04492188
    221900    0.04492188
    222000    0.04492188
    222100    0.04492188
    222200    0.04492188
    222300    0.04492188
    222400    0.04492188
    222500    0.04492188
    222600    0.04492188
    222700    0.04492188
    222800    0.04492188
    222900    0.04492188
    223000    0.04492188
    223100    0.04492188
    223200    0.04492188
    223300    0.04492188
    223400    0.04492188
    223500    0.04492188
    223600    0.04492188
    223700    0.04492188
    223800    0.04492188
    223900    0.04492188
    224000    0.04492188
    224100    0.04492188
    224200    0.04492188
    224300    0.04492188
    224400    0.04492188
    224500    0.04492188
    224600    0.04492188
    224700    0.04492188
    224800    0.04492188
    224900    0.04492188
    225000    0.04492188
    225100    0.04492188
    225200    0.04492188
    225300    0.04492188
    225400    0.04492188
    225500    0.04492188
    225600    0.04492188
    225700    0.04492188
    225800    0.04492188
    225900    0.04492188
    226000    0.04492188
    226100    0.04492188
    226200    0.04492188
    226300    0.04492188
    226400    0.04492188
    226500    0.04492188
    226600    0.04492188
    226700    0.04492188
    226800    0.04492188
    226900    0.04492188
    227000    0.04492188
    227100    0.04492188
    227200    0.04492188
    227300    0.04492188
    227400    0.04492188
    227500    0.04492188
    227600    0.04492188
    227700    0.04492188
    227800    0.04492188
    227900    0.04492188
    228000    0.04492188
    228100    0.04492188
    228200    0.04492188
    228300    0.04492188
    228400    0.04492188
    228500    0.04492188
    228600    0.04492188
    228700    0.04492188
    228800    0.04492188
    228900    0.04492188
    229000    0.04492188
    229100    0.04492188
    229200    0.04492188
    229300    0.04492188
    229400    0.04492188
    229500    0.04492188
    229600    0.04492188
    229700    0.04492188
    229800    0.04492188
    229900    0.04492188
    230000    0.04492188
    230100    0.04492188
    230200    0.04492188
    230300    0.04492188
    230400    0.04492188
    230500    0.04492188
    230600    0.04492188
    230700    0.04492188
    230800    0.04492188
    230900    0.04492188
    231000    0.04492188
    231100    0.04492188
    231200    0.04492188
    231300    0.04492188
    231400    0.04492188
    231500    0.04492188
    231600    0.04492188
    231700    0.04492188
    231800    0.04492188
    231900    0.04492188
    232000    0.04492188
    232100    0.04492188
    232200    0.04492188
    232300    0.04492188
    232400    0.04492188
    232500    0.04492188
    232600    0.04492188
    232700    0.04492188
    232800    0.04492188
    232900    0.04492188
    233000    0.04492188
    233100    0.04492188
    233200    0.04492188
    233300    0.04492188
    233400    0.04492188
    233500    0.04492188
    233600    0.04492188
    233700    0.04492188
    233800    0.04492188
    233900    0.04492188
    234000    0.04492188
    234100    0.04492188
    234200    0.04492188
    234300    0.04492188
    234400    0.04492188
    234500    0.04492188
    234600    0.04492188
    234700    0.04492188
    234800    0.04492188
    234900    0.04492188
    235000    0.04492188
    235100    0.04492188
    235200    0.04492188
    235300    0.04492188
    235400    0.04492188
    235500    0.04492188
    235600    0.04492188
    235700    0.04492188
    235800    0.04492188
    235900    0.04492188
    236000    0.04492188
    236100    0.04492188
    236200    0.04492188
    236300    0.04492188
    236400    0.04492188
    236500    0.04492188
    236600    0.04492188
    236700    0.04492188
    236800    0.04492188
    236900    0.04492188
    237000    0.04492188
    237100    0.04492188
    237200    0.04492188
    237300    0.04492188
    237400    0.04492188
    237500    0.04492188
    237600    0.04492188
    237700    0.04492188
    237800    0.04492188
    237900    0.04492188
    238000    0.04492188
    238100    0.04492188
    238200    0.04492188
    238300    0.04492188
    238400    0.04492188
    238500    0.04492188
    238600    0.04492188
    238700    0.04492188
    238800    0.04492188
    238900    0.04492188
    239000    0.04492188
    239100    0.04492188
    239200    0.04492188
    239300    0.04492188
    239400    0.04492188
    239500    0.04492188
    239600    0.04492188
