 # Step    Magnetization_per_site
    109100   -0.05468750
    109200   -0.05468750
    109300   -0.05468750
    109400   -0.05468750
    109500   -0.05468750
    109600   -0.05468750
    109700   -0.05468750
    109800   -0.05468750
    109900   -0.05468750
    110000   -0.05468750
    110100   -0.05468750
    110200   -0.05468750
    110300   -0.05468750
    110400   -0.05468750
    110500   -0.05468750
    110600   -0.05468750
    110700   -0.05468750
    110800   -0.05468750
    110900   -0.05468750
    111000   -0.05468750
    111100   -0.05468750
    111200   -0.05468750
    111300   -0.05468750
    111400   -0.05468750
    111500   -0.05468750
    111600   -0.05468750
    111700   -0.05468750
    111800   -0.05468750
    111900   -0.05468750
    112000   -0.05468750
    112100   -0.05468750
    112200   -0.05468750
    112300   -0.05468750
    112400   -0.05468750
    112500   -0.05468750
    112600   -0.05468750
    112700   -0.05468750
    112800   -0.05468750
    112900   -0.05468750
    113000   -0.05468750
    113100   -0.05468750
    113200   -0.05468750
    113300   -0.05468750
    113400   -0.05468750
    113500   -0.05468750
    113600   -0.05468750
    113700   -0.05468750
    113800   -0.05468750
    113900   -0.05468750
    114000   -0.05468750
    114100   -0.05468750
    114200   -0.05468750
    114300   -0.05468750
    114400   -0.05468750
    114500   -0.05468750
    114600   -0.05468750
    114700   -0.05468750
    114800   -0.05468750
    114900   -0.05468750
    115000   -0.05468750
    115100   -0.05468750
    115200   -0.05468750
    115300   -0.05468750
    115400   -0.05468750
    115500   -0.05468750
    115600   -0.05468750
    115700   -0.05468750
    115800   -0.05468750
    115900   -0.05468750
    116000   -0.05468750
    116100   -0.05468750
    116200   -0.05468750
    116300   -0.05468750
    116400   -0.05468750
    116500   -0.05468750
    116600   -0.05468750
    116700   -0.05468750
    116800   -0.05468750
    116900   -0.05468750
    117000   -0.05468750
    117100   -0.05468750
    117200   -0.05468750
    117300   -0.05468750
    117400   -0.05468750
    117500   -0.05468750
    117600   -0.05468750
    117700   -0.05468750
    117800   -0.05468750
    117900   -0.05468750
    118000   -0.05468750
    118100   -0.05468750
    118200   -0.05468750
    118300   -0.05468750
    118400   -0.05468750
    118500   -0.05468750
    118600   -0.05468750
    118700   -0.05468750
    118800   -0.05468750
    118900   -0.05468750
    119000   -0.05468750
    119100   -0.05468750
    119200   -0.05468750
    119300   -0.05468750
    119400   -0.05468750
    119500   -0.05468750
    119600   -0.05468750
    119700   -0.05468750
    119800   -0.05468750
    119900   -0.05468750
    120000   -0.05468750
    120100   -0.05468750
    120200   -0.05468750
    120300   -0.05468750
    120400   -0.05468750
    120500   -0.05468750
    120600   -0.05468750
    120700   -0.05468750
    120800   -0.05468750
    120900   -0.05468750
    121000   -0.05468750
    121100   -0.05468750
    121200   -0.05468750
    121300   -0.05468750
    121400   -0.05468750
    121500   -0.05468750
    121600   -0.05468750
    121700   -0.05468750
    121800   -0.05468750
    121900   -0.05468750
    122000   -0.05468750
    122100   -0.05468750
    122200   -0.05468750
    122300   -0.05468750
    122400   -0.05468750
    122500   -0.05468750
    122600   -0.05468750
    122700   -0.05468750
    122800   -0.05468750
    122900   -0.05468750
    123000   -0.05468750
    123100   -0.05468750
    123200   -0.05468750
    123300   -0.05468750
    123400   -0.05468750
    123500   -0.05468750
    123600   -0.05468750
    123700   -0.05468750
    123800   -0.05468750
    123900   -0.05468750
    124000   -0.05468750
    124100   -0.05468750
    124200   -0.05468750
    124300   -0.05468750
    124400   -0.05468750
    124500   -0.05468750
    124600   -0.05468750
    124700   -0.05468750
    124800   -0.05468750
    124900   -0.05468750
    125000   -0.05468750
    125100   -0.05468750
    125200   -0.05468750
    125300   -0.05468750
    125400   -0.05468750
    125500   -0.05468750
    125600   -0.05468750
    125700   -0.05468750
    125800   -0.05468750
    125900   -0.05468750
    126000   -0.05468750
    126100   -0.05468750
    126200   -0.05468750
    126300   -0.05468750
    126400   -0.05468750
    126500   -0.05468750
    126600   -0.05468750
    126700   -0.05468750
    126800   -0.05468750
    126900   -0.05468750
    127000   -0.05468750
    127100   -0.05468750
    127200   -0.05468750
    127300   -0.05468750
    127400   -0.05468750
    127500   -0.05468750
    127600   -0.05468750
    127700   -0.05468750
    127800   -0.05468750
    127900   -0.05468750
    128000   -0.05468750
    128100   -0.05468750
    128200   -0.05468750
    128300   -0.05468750
    128400   -0.05468750
    128500   -0.05468750
    128600   -0.05468750
    128700   -0.05468750
    128800   -0.05468750
    128900   -0.05468750
    129000   -0.05468750
    129100   -0.05468750
    129200   -0.05468750
    129300   -0.05468750
    129400   -0.05468750
    129500   -0.05468750
    129600   -0.05468750
    129700   -0.05468750
    129800   -0.05468750
    129900   -0.05468750
    130000   -0.05468750
    130100   -0.05468750
    130200   -0.05468750
    130300   -0.05468750
    130400   -0.05468750
    130500   -0.05468750
    130600   -0.05468750
    130700   -0.05468750
    130800   -0.05468750
    130900   -0.05468750
    131000   -0.05468750
    131100   -0.05468750
    131200   -0.05468750
    131300   -0.05468750
    131400   -0.05468750
    131500   -0.05468750
    131600   -0.05468750
    131700   -0.05468750
    131800   -0.05468750
    131900   -0.05468750
    132000   -0.05468750
    132100   -0.05468750
    132200   -0.05468750
    132300   -0.05468750
    132400   -0.05468750
    132500   -0.05468750
    132600   -0.05468750
    132700   -0.05468750
    132800   -0.05468750
    132900   -0.05468750
    133000   -0.05468750
    133100   -0.05468750
    133200   -0.05468750
    133300   -0.05468750
    133400   -0.05468750
    133500   -0.05468750
    133600   -0.05468750
    133700   -0.05468750
    133800   -0.05468750
    133900   -0.05468750
    134000   -0.05468750
    134100   -0.05468750
    134200   -0.05468750
    134300   -0.05468750
    134400   -0.05468750
    134500   -0.05468750
    134600   -0.05468750
    134700   -0.05468750
    134800   -0.05468750
    134900   -0.05468750
    135000   -0.05468750
    135100   -0.05468750
    135200   -0.05468750
    135300   -0.05468750
    135400   -0.05468750
    135500   -0.05468750
    135600   -0.05468750
    135700   -0.05468750
    135800   -0.05468750
    135900   -0.05468750
    136000   -0.05468750
    136100   -0.05468750
    136200   -0.05468750
    136300   -0.05468750
    136400   -0.05468750
    136500   -0.05468750
    136600   -0.05468750
    136700   -0.05468750
    136800   -0.05468750
    136900   -0.05468750
    137000   -0.05468750
    137100   -0.05468750
    137200   -0.05468750
    137300   -0.05468750
    137400   -0.05468750
    137500   -0.05468750
    137600   -0.05468750
    137700   -0.05468750
    137800   -0.05468750
    137900   -0.05468750
    138000   -0.05468750
    138100   -0.05468750
    138200   -0.05468750
    138300   -0.05468750
    138400   -0.05468750
    138500   -0.05468750
    138600   -0.05468750
    138700   -0.05468750
    138800   -0.05468750
    138900   -0.05468750
    139000   -0.05468750
    139100   -0.05468750
    139200   -0.05468750
    139300   -0.05468750
    139400   -0.05468750
    139500   -0.05468750
    139600   -0.05468750
    139700   -0.05468750
    139800   -0.05468750
    139900   -0.05468750
    140000   -0.05468750
    140100   -0.05468750
    140200   -0.05468750
    140300   -0.05468750
    140400   -0.05468750
    140500   -0.05468750
    140600   -0.05468750
    140700   -0.05468750
    140800   -0.05468750
    140900   -0.05468750
    141000   -0.05468750
    141100   -0.05468750
    141200   -0.05468750
    141300   -0.05468750
    141400   -0.05468750
    141500   -0.05468750
    141600   -0.05468750
    141700   -0.05468750
    141800   -0.05468750
    141900   -0.05468750
    142000   -0.05468750
    142100   -0.05468750
    142200   -0.05468750
    142300   -0.05468750
    142400   -0.05468750
    142500   -0.05468750
    142600   -0.05468750
    142700   -0.05468750
    142800   -0.05468750
    142900   -0.05468750
    143000   -0.05468750
    143100   -0.05468750
    143200   -0.05468750
    143300   -0.05468750
    143400   -0.05468750
    143500   -0.05468750
    143600   -0.05468750
    143700   -0.05468750
    143800   -0.05468750
    143900   -0.05468750
    144000   -0.05468750
    144100   -0.05468750
    144200   -0.05468750
    144300   -0.05468750
    144400   -0.05468750
    144500   -0.05468750
    144600   -0.05468750
    144700   -0.05468750
    144800   -0.05468750
    144900   -0.05468750
    145000   -0.05468750
    145100   -0.05468750
    145200   -0.05468750
    145300   -0.05468750
    145400   -0.05468750
    145500   -0.05468750
    145600   -0.05468750
    145700   -0.05468750
    145800   -0.05468750
    145900   -0.05468750
    146000   -0.05468750
    146100   -0.05468750
    146200   -0.05468750
    146300   -0.05468750
    146400   -0.05468750
    146500   -0.05468750
    146600   -0.05468750
    146700   -0.05468750
    146800   -0.05468750
    146900   -0.05468750
    147000   -0.05468750
    147100   -0.05468750
    147200   -0.05468750
    147300   -0.05468750
    147400   -0.05468750
    147500   -0.05468750
    147600   -0.05468750
    147700   -0.05468750
    147800   -0.05468750
    147900   -0.05468750
    148000   -0.05468750
    148100   -0.05468750
    148200   -0.05468750
    148300   -0.05468750
    148400   -0.05468750
    148500   -0.05468750
    148600   -0.05468750
    148700   -0.05468750
    148800   -0.05468750
    148900   -0.05468750
    149000   -0.05468750
    149100   -0.05468750
    149200   -0.05468750
    149300   -0.05468750
    149400   -0.05468750
    149500   -0.05468750
    149600   -0.05468750
    149700   -0.05468750
    149800   -0.05468750
    149900   -0.05468750
    150000   -0.05468750
    150100   -0.05468750
    150200   -0.05468750
    150300   -0.05468750
    150400   -0.05468750
    150500   -0.05468750
    150600   -0.05468750
    150700   -0.05468750
    150800   -0.05468750
    150900   -0.05468750
    151000   -0.05468750
    151100   -0.05468750
    151200   -0.05468750
    151300   -0.05468750
    151400   -0.05468750
    151500   -0.05468750
    151600   -0.05468750
    151700   -0.05468750
    151800   -0.05468750
    151900   -0.05468750
    152000   -0.05468750
    152100   -0.05468750
    152200   -0.05468750
    152300   -0.05468750
    152400   -0.05468750
    152500   -0.05468750
    152600   -0.05468750
    152700   -0.05468750
    152800   -0.05468750
    152900   -0.05468750
    153000   -0.05468750
    153100   -0.05468750
    153200   -0.05468750
    153300   -0.05468750
    153400   -0.05468750
    153500   -0.05468750
    153600   -0.05468750
    153700   -0.05468750
    153800   -0.05468750
    153900   -0.05468750
    154000   -0.05468750
    154100   -0.05468750
    154200   -0.05468750
    154300   -0.05468750
    154400   -0.05468750
    154500   -0.05468750
    154600   -0.05468750
    154700   -0.05468750
    154800   -0.05468750
    154900   -0.05468750
    155000   -0.05468750
    155100   -0.05468750
    155200   -0.05468750
    155300   -0.05468750
    155400   -0.05468750
    155500   -0.05468750
    155600   -0.05468750
    155700   -0.05468750
    155800   -0.05468750
    155900   -0.05468750
    156000   -0.05468750
    156100   -0.05468750
    156200   -0.05468750
    156300   -0.05468750
    156400   -0.05468750
    156500   -0.05468750
    156600   -0.05468750
    156700   -0.05468750
    156800   -0.05468750
    156900   -0.05468750
    157000   -0.05468750
    157100   -0.05468750
    157200   -0.05468750
    157300   -0.05468750
    157400   -0.05468750
    157500   -0.05468750
    157600   -0.05468750
    157700   -0.05468750
    157800   -0.05468750
    157900   -0.05468750
    158000   -0.05468750
    158100   -0.05468750
    158200   -0.05468750
    158300   -0.05468750
    158400   -0.05468750
    158500   -0.05468750
    158600   -0.05468750
    158700   -0.05468750
    158800   -0.05468750
    158900   -0.05468750
    159000   -0.05468750
    159100   -0.05468750
    159200   -0.05468750
    159300   -0.05468750
    159400   -0.05468750
    159500   -0.05468750
    159600   -0.05468750
    159700   -0.05468750
    159800   -0.05468750
    159900   -0.05468750
    160000   -0.05468750
    160100   -0.05468750
    160200   -0.05468750
    160300   -0.05468750
    160400   -0.05468750
    160500   -0.05468750
    160600   -0.05468750
    160700   -0.05468750
    160800   -0.05468750
    160900   -0.05468750
    161000   -0.05468750
    161100   -0.05468750
    161200   -0.05468750
    161300   -0.05468750
    161400   -0.05468750
    161500   -0.05468750
    161600   -0.05468750
    161700   -0.05468750
    161800   -0.05468750
    161900   -0.05468750
    162000   -0.05468750
    162100   -0.05468750
    162200   -0.05468750
    162300   -0.05468750
    162400   -0.05468750
    162500   -0.05468750
    162600   -0.05468750
    162700   -0.05468750
    162800   -0.05468750
    162900   -0.05468750
    163000   -0.05468750
    163100   -0.05468750
    163200   -0.05468750
    163300   -0.05468750
    163400   -0.05468750
    163500   -0.05468750
    163600   -0.05468750
    163700   -0.05468750
    163800   -0.05468750
    163900   -0.05468750
    164000   -0.05468750
    164100   -0.05468750
    164200   -0.05468750
    164300   -0.05468750
    164400   -0.05468750
    164500   -0.05468750
    164600   -0.05468750
    164700   -0.05468750
    164800   -0.05468750
    164900   -0.05468750
    165000   -0.05468750
    165100   -0.05468750
    165200   -0.05468750
    165300   -0.05468750
    165400   -0.05468750
    165500   -0.05468750
    165600   -0.05468750
    165700   -0.05468750
    165800   -0.05468750
    165900   -0.05468750
    166000   -0.05468750
    166100   -0.05468750
    166200   -0.05468750
    166300   -0.05468750
    166400   -0.05468750
    166500   -0.05468750
    166600   -0.05468750
    166700   -0.05468750
    166800   -0.05468750
    166900   -0.05468750
    167000   -0.05468750
    167100   -0.05468750
    167200   -0.05468750
    167300   -0.05468750
    167400   -0.05468750
    167500   -0.05468750
    167600   -0.05468750
    167700   -0.05468750
    167800   -0.05468750
    167900   -0.05468750
    168000   -0.05468750
    168100   -0.05468750
    168200   -0.05468750
    168300   -0.05468750
    168400   -0.05468750
    168500   -0.05468750
    168600   -0.05468750
    168700   -0.05468750
    168800   -0.05468750
    168900   -0.05468750
    169000   -0.05468750
    169100   -0.05468750
    169200   -0.05468750
    169300   -0.05468750
    169400   -0.05468750
    169500   -0.05468750
    169600   -0.05468750
    169700   -0.05468750
    169800   -0.05468750
    169900   -0.05468750
    170000   -0.05468750
    170100   -0.05468750
    170200   -0.05468750
    170300   -0.05468750
    170400   -0.05468750
    170500   -0.05468750
    170600   -0.05468750
    170700   -0.05468750
    170800   -0.05468750
    170900   -0.05468750
    171000   -0.05468750
    171100   -0.05468750
    171200   -0.05468750
    171300   -0.05468750
    171400   -0.05468750
    171500   -0.05468750
    171600   -0.05468750
    171700   -0.05468750
    171800   -0.05468750
    171900   -0.05468750
    172000   -0.05468750
    172100   -0.05468750
    172200   -0.05468750
    172300   -0.05468750
    172400   -0.05468750
    172500   -0.05468750
    172600   -0.05468750
    172700   -0.05468750
    172800   -0.05468750
    172900   -0.05468750
    173000   -0.05468750
    173100   -0.05468750
    173200   -0.05468750
    173300   -0.05468750
    173400   -0.05468750
    173500   -0.05468750
    173600   -0.05468750
    173700   -0.05468750
    173800   -0.05468750
    173900   -0.05468750
    174000   -0.05468750
    174100   -0.05468750
    174200   -0.05468750
    174300   -0.05468750
    174400   -0.05468750
    174500   -0.05468750
    174600   -0.05468750
    174700   -0.05468750
    174800   -0.05468750
    174900   -0.05468750
    175000   -0.05468750
    175100   -0.05468750
    175200   -0.05468750
    175300   -0.05468750
    175400   -0.05468750
    175500   -0.05468750
    175600   -0.05468750
    175700   -0.05468750
    175800   -0.05468750
    175900   -0.05468750
    176000   -0.05468750
    176100   -0.05468750
    176200   -0.05468750
    176300   -0.05468750
    176400   -0.05468750
    176500   -0.05468750
    176600   -0.05468750
    176700   -0.05468750
    176800   -0.05468750
    176900   -0.05468750
    177000   -0.05468750
    177100   -0.05468750
    177200   -0.05468750
    177300   -0.05468750
    177400   -0.05468750
    177500   -0.05468750
    177600   -0.05468750
    177700   -0.05468750
    177800   -0.05468750
    177900   -0.05468750
    178000   -0.05468750
    178100   -0.05468750
    178200   -0.05468750
    178300   -0.05468750
    178400   -0.05468750
    178500   -0.05468750
    178600   -0.05468750
    178700   -0.05468750
    178800   -0.05468750
    178900   -0.05468750
    179000   -0.05468750
    179100   -0.05468750
    179200   -0.05468750
    179300   -0.05468750
    179400   -0.05468750
    179500   -0.05468750
    179600   -0.05468750
    179700   -0.05468750
    179800   -0.05468750
    179900   -0.05468750
    180000   -0.05468750
    180100   -0.05468750
    180200   -0.05468750
    180300   -0.05468750
    180400   -0.05468750
    180500   -0.05468750
    180600   -0.05468750
    180700   -0.05468750
    180800   -0.05468750
    180900   -0.05468750
    181000   -0.05468750
    181100   -0.05468750
    181200   -0.05468750
    181300   -0.05468750
    181400   -0.05468750
    181500   -0.05468750
    181600   -0.05468750
    181700   -0.05468750
    181800   -0.05468750
    181900   -0.05468750
    182000   -0.05468750
    182100   -0.05468750
    182200   -0.05468750
    182300   -0.05468750
    182400   -0.05468750
    182500   -0.05468750
    182600   -0.05468750
    182700   -0.05468750
    182800   -0.05468750
    182900   -0.05468750
    183000   -0.05468750
    183100   -0.05468750
    183200   -0.05468750
    183300   -0.05468750
    183400   -0.05468750
    183500   -0.05468750
    183600   -0.05468750
    183700   -0.05468750
    183800   -0.05468750
    183900   -0.05468750
    184000   -0.05468750
    184100   -0.05468750
    184200   -0.05468750
    184300   -0.05468750
    184400   -0.05468750
    184500   -0.05468750
    184600   -0.05468750
    184700   -0.05468750
    184800   -0.05468750
    184900   -0.05468750
    185000   -0.05468750
    185100   -0.05468750
    185200   -0.05468750
    185300   -0.05468750
    185400   -0.05468750
    185500   -0.05468750
    185600   -0.05468750
    185700   -0.05468750
    185800   -0.05468750
    185900   -0.05468750
    186000   -0.05468750
    186100   -0.05468750
    186200   -0.05468750
    186300   -0.05468750
    186400   -0.05468750
    186500   -0.05468750
    186600   -0.05468750
    186700   -0.05468750
    186800   -0.05468750
    186900   -0.05468750
    187000   -0.05468750
    187100   -0.05468750
    187200   -0.05468750
    187300   -0.05468750
    187400   -0.05468750
    187500   -0.05468750
    187600   -0.05468750
    187700   -0.05468750
    187800   -0.05468750
    187900   -0.05468750
    188000   -0.05468750
    188100   -0.05468750
    188200   -0.05468750
    188300   -0.05468750
    188400   -0.05468750
    188500   -0.05468750
    188600   -0.05468750
    188700   -0.05468750
    188800   -0.05468750
    188900   -0.05468750
    189000   -0.05468750
    189100   -0.05468750
    189200   -0.05468750
    189300   -0.05468750
    189400   -0.05468750
    189500   -0.05468750
    189600   -0.05468750
    189700   -0.05468750
    189800   -0.05468750
    189900   -0.05468750
    190000   -0.05468750
    190100   -0.05468750
    190200   -0.05468750
    190300   -0.05468750
    190400   -0.05468750
    190500   -0.05468750
    190600   -0.05468750
    190700   -0.05468750
    190800   -0.05468750
    190900   -0.05468750
    191000   -0.05468750
    191100   -0.05468750
    191200   -0.05468750
    191300   -0.05468750
    191400   -0.05468750
    191500   -0.05468750
    191600   -0.05468750
    191700   -0.05468750
    191800   -0.05468750
    191900   -0.05468750
    192000   -0.05468750
    192100   -0.05468750
    192200   -0.05468750
    192300   -0.05468750
    192400   -0.05468750
    192500   -0.05468750
    192600   -0.05468750
    192700   -0.05468750
    192800   -0.05468750
    192900   -0.05468750
    193000   -0.05468750
    193100   -0.05468750
    193200   -0.05468750
    193300   -0.05468750
    193400   -0.05468750
    193500   -0.05468750
    193600   -0.05468750
    193700   -0.05468750
    193800   -0.05468750
    193900   -0.05468750
    194000   -0.05468750
    194100   -0.05468750
    194200   -0.05468750
    194300   -0.05468750
    194400   -0.05468750
    194500   -0.05468750
    194600   -0.05468750
    194700   -0.05468750
    194800   -0.05468750
    194900   -0.05468750
    195000   -0.05468750
    195100   -0.05468750
    195200   -0.05468750
    195300   -0.05468750
    195400   -0.05468750
    195500   -0.05468750
    195600   -0.05468750
    195700   -0.05468750
    195800   -0.05468750
    195900   -0.05468750
    196000   -0.05468750
    196100   -0.05468750
    196200   -0.05468750
    196300   -0.05468750
    196400   -0.05468750
    196500   -0.05468750
    196600   -0.05468750
    196700   -0.05468750
    196800   -0.05468750
    196900   -0.05468750
    197000   -0.05468750
    197100   -0.05468750
    197200   -0.05468750
    197300   -0.05468750
    197400   -0.05468750
    197500   -0.05468750
    197600   -0.05468750
    197700   -0.05468750
    197800   -0.05468750
    197900   -0.05468750
    198000   -0.05468750
    198100   -0.05468750
    198200   -0.05468750
    198300   -0.05468750
    198400   -0.05468750
    198500   -0.05468750
    198600   -0.05468750
    198700   -0.05468750
    198800   -0.05468750
    198900   -0.05468750
    199000   -0.05468750
    199100   -0.05468750
    199200   -0.05468750
    199300   -0.05468750
    199400   -0.05468750
    199500   -0.05468750
    199600   -0.05468750
    199700   -0.05468750
    199800   -0.05468750
    199900   -0.05468750
    200000   -0.05468750
    200100   -0.05468750
    200200   -0.05468750
    200300   -0.05468750
    200400   -0.05468750
    200500   -0.05468750
    200600   -0.05468750
    200700   -0.05468750
    200800   -0.05468750
    200900   -0.05468750
    201000   -0.05468750
    201100   -0.05468750
    201200   -0.05468750
    201300   -0.05468750
    201400   -0.05468750
    201500   -0.05468750
    201600   -0.05468750
    201700   -0.05468750
    201800   -0.05468750
    201900   -0.05468750
    202000   -0.05468750
    202100   -0.05468750
    202200   -0.05468750
    202300   -0.05468750
    202400   -0.05468750
    202500   -0.05468750
    202600   -0.05468750
    202700   -0.05468750
    202800   -0.05468750
    202900   -0.05468750
    203000   -0.05468750
    203100   -0.05468750
    203200   -0.05468750
    203300   -0.05468750
    203400   -0.05468750
    203500   -0.05468750
    203600   -0.05468750
    203700   -0.05468750
    203800   -0.05468750
    203900   -0.05468750
    204000   -0.05468750
    204100   -0.05468750
    204200   -0.05468750
    204300   -0.05468750
    204400   -0.05468750
    204500   -0.05468750
    204600   -0.05468750
    204700   -0.05468750
    204800   -0.05468750
    204900   -0.05468750
    205000   -0.05468750
    205100   -0.05468750
    205200   -0.05468750
    205300   -0.05468750
    205400   -0.05468750
    205500   -0.05468750
    205600   -0.05468750
    205700   -0.05468750
    205800   -0.05468750
    205900   -0.05468750
    206000   -0.05468750
    206100   -0.05468750
    206200   -0.05468750
    206300   -0.05468750
    206400   -0.05468750
    206500   -0.05468750
    206600   -0.05468750
    206700   -0.05468750
    206800   -0.05468750
    206900   -0.05468750
    207000   -0.05468750
    207100   -0.05468750
    207200   -0.05468750
    207300   -0.05468750
    207400   -0.05468750
    207500   -0.05468750
    207600   -0.05468750
    207700   -0.05468750
    207800   -0.05468750
    207900   -0.05468750
    208000   -0.05468750
    208100   -0.05468750
    208200   -0.05468750
    208300   -0.05468750
    208400   -0.05468750
    208500   -0.05468750
    208600   -0.05468750
    208700   -0.05468750
    208800   -0.05468750
    208900   -0.05468750
    209000   -0.05468750
    209100   -0.05468750
    209200   -0.05468750
    209300   -0.05468750
    209400   -0.05468750
    209500   -0.05468750
    209600   -0.05468750
    209700   -0.05468750
    209800   -0.05468750
    209900   -0.05468750
    210000   -0.05468750
    210100   -0.05468750
    210200   -0.05468750
    210300   -0.05468750
    210400   -0.05468750
    210500   -0.05468750
    210600   -0.05468750
    210700   -0.05468750
    210800   -0.05468750
    210900   -0.05468750
    211000   -0.05468750
    211100   -0.05468750
    211200   -0.05468750
    211300   -0.05468750
    211400   -0.05468750
    211500   -0.05468750
    211600   -0.05468750
    211700   -0.05468750
    211800   -0.05468750
    211900   -0.05468750
    212000   -0.05468750
    212100   -0.05468750
    212200   -0.05468750
    212300   -0.05468750
    212400   -0.05468750
    212500   -0.05468750
    212600   -0.05468750
    212700   -0.05468750
    212800   -0.05468750
    212900   -0.05468750
    213000   -0.05468750
    213100   -0.05468750
    213200   -0.05468750
    213300   -0.05468750
    213400   -0.05468750
    213500   -0.05468750
    213600   -0.05468750
    213700   -0.05468750
    213800   -0.05468750
    213900   -0.05468750
    214000   -0.05468750
    214100   -0.05468750
    214200   -0.05468750
    214300   -0.05468750
    214400   -0.05468750
    214500   -0.05468750
    214600   -0.05468750
    214700   -0.05468750
    214800   -0.05468750
    214900   -0.05468750
    215000   -0.05468750
    215100   -0.05468750
    215200   -0.05468750
    215300   -0.05468750
    215400   -0.05468750
    215500   -0.05468750
    215600   -0.05468750
    215700   -0.05468750
    215800   -0.05468750
    215900   -0.05468750
    216000   -0.05468750
    216100   -0.05468750
    216200   -0.05468750
    216300   -0.05468750
    216400   -0.05468750
    216500   -0.05468750
    216600   -0.05468750
    216700   -0.05468750
    216800   -0.05468750
    216900   -0.05468750
    217000   -0.05468750
    217100   -0.05468750
    217200   -0.05468750
    217300   -0.05468750
    217400   -0.05468750
    217500   -0.05468750
    217600   -0.05468750
    217700   -0.05468750
    217800   -0.05468750
    217900   -0.05468750
    218000   -0.05468750
    218100   -0.05468750
    218200   -0.05468750
    218300   -0.05468750
    218400   -0.05468750
    218500   -0.05468750
    218600   -0.05468750
    218700   -0.05468750
    218800   -0.05468750
    218900   -0.05468750
    219000   -0.05468750
    219100   -0.05468750
    219200   -0.05468750
    219300   -0.05468750
    219400   -0.05468750
    219500   -0.05468750
    219600   -0.05468750
    219700   -0.05468750
    219800   -0.05468750
    219900   -0.05468750
    220000   -0.05468750
    220100   -0.05468750
    220200   -0.05468750
    220300   -0.05468750
    220400   -0.05468750
    220500   -0.05468750
    220600   -0.05468750
    220700   -0.05468750
    220800   -0.05468750
    220900   -0.05468750
    221000   -0.05468750
    221100   -0.05468750
    221200   -0.05468750
    221300   -0.05468750
    221400   -0.05468750
    221500   -0.05468750
    221600   -0.05468750
    221700   -0.05468750
    221800   -0.05468750
    221900   -0.05468750
    222000   -0.05468750
    222100   -0.05468750
    222200   -0.05468750
    222300   -0.05468750
    222400   -0.05468750
    222500   -0.05468750
    222600   -0.05468750
    222700   -0.05468750
    222800   -0.05468750
    222900   -0.05468750
    223000   -0.05468750
    223100   -0.05468750
    223200   -0.05468750
    223300   -0.05468750
    223400   -0.05468750
    223500   -0.05468750
    223600   -0.05468750
    223700   -0.05468750
    223800   -0.05468750
    223900   -0.05468750
    224000   -0.05468750
    224100   -0.05468750
    224200   -0.05468750
    224300   -0.05468750
    224400   -0.05468750
    224500   -0.05468750
    224600   -0.05468750
    224700   -0.05468750
    224800   -0.05468750
    224900   -0.05468750
    225000   -0.05468750
    225100   -0.05468750
    225200   -0.05468750
    225300   -0.05468750
    225400   -0.05468750
    225500   -0.05468750
    225600   -0.05468750
    225700   -0.05468750
    225800   -0.05468750
    225900   -0.05468750
    226000   -0.05468750
    226100   -0.05468750
    226200   -0.05468750
    226300   -0.05468750
    226400   -0.05468750
    226500   -0.05468750
    226600   -0.05468750
    226700   -0.05468750
    226800   -0.05468750
    226900   -0.05468750
