 # Step    Magnetization_per_site
    148700   -0.04882812
    148800   -0.04882812
    148900   -0.04882812
    149000   -0.04882812
    149100   -0.04882812
    149200   -0.04882812
    149300   -0.04882812
    149400   -0.04882812
    149500   -0.04882812
    149600   -0.04882812
    149700   -0.04882812
    149800   -0.04882812
    149900   -0.04882812
    150000   -0.04882812
    150100   -0.04882812
    150200   -0.04882812
    150300   -0.04882812
    150400   -0.04882812
    150500   -0.04882812
    150600   -0.04882812
    150700   -0.04882812
    150800   -0.04882812
    150900   -0.04882812
    151000   -0.04882812
    151100   -0.04882812
    151200   -0.04882812
    151300   -0.04882812
    151400   -0.04882812
    151500   -0.04882812
    151600   -0.04882812
    151700   -0.04882812
    151800   -0.04882812
    151900   -0.04882812
    152000   -0.04882812
    152100   -0.04882812
    152200   -0.04882812
    152300   -0.04882812
    152400   -0.04882812
    152500   -0.04882812
    152600   -0.04882812
    152700   -0.04882812
    152800   -0.04882812
    152900   -0.04882812
    153000   -0.04882812
    153100   -0.04882812
    153200   -0.04882812
    153300   -0.04882812
    153400   -0.04882812
    153500   -0.04882812
    153600   -0.04882812
    153700   -0.04882812
    153800   -0.04882812
    153900   -0.04882812
    154000   -0.04882812
    154100   -0.04882812
    154200   -0.04882812
    154300   -0.04882812
    154400   -0.04882812
    154500   -0.04882812
    154600   -0.04882812
    154700   -0.04882812
    154800   -0.04882812
    154900   -0.04882812
    155000   -0.04882812
    155100   -0.04882812
    155200   -0.04882812
    155300   -0.04882812
    155400   -0.04882812
    155500   -0.04882812
    155600   -0.04882812
    155700   -0.04882812
    155800   -0.04882812
    155900   -0.04882812
    156000   -0.04882812
    156100   -0.04882812
    156200   -0.04882812
    156300   -0.04882812
    156400   -0.04882812
    156500   -0.04882812
    156600   -0.04882812
    156700   -0.04882812
    156800   -0.04882812
    156900   -0.04882812
    157000   -0.04882812
    157100   -0.04882812
    157200   -0.04882812
    157300   -0.04882812
    157400   -0.04882812
    157500   -0.04882812
    157600   -0.04882812
    157700   -0.04882812
    157800   -0.04882812
    157900   -0.04882812
    158000   -0.04882812
    158100   -0.04882812
    158200   -0.04882812
    158300   -0.04882812
    158400   -0.04882812
    158500   -0.04882812
    158600   -0.04882812
    158700   -0.04882812
    158800   -0.04882812
    158900   -0.04882812
    159000   -0.04882812
    159100   -0.04882812
    159200   -0.04882812
    159300   -0.04882812
    159400   -0.04882812
    159500   -0.04882812
    159600   -0.04882812
    159700   -0.04882812
    159800   -0.04882812
    159900   -0.04882812
    160000   -0.04882812
    160100   -0.04882812
    160200   -0.04882812
    160300   -0.04882812
    160400   -0.04882812
    160500   -0.04882812
    160600   -0.04882812
    160700   -0.04882812
    160800   -0.04882812
    160900   -0.04882812
    161000   -0.04882812
    161100   -0.04882812
    161200   -0.04882812
    161300   -0.04882812
    161400   -0.04882812
    161500   -0.04882812
    161600   -0.04882812
    161700   -0.04882812
    161800   -0.04882812
    161900   -0.04882812
    162000   -0.04882812
    162100   -0.04882812
    162200   -0.04882812
    162300   -0.04882812
    162400   -0.04882812
    162500   -0.04882812
    162600   -0.04882812
    162700   -0.04882812
    162800   -0.04882812
    162900   -0.04882812
    163000   -0.04882812
    163100   -0.04882812
    163200   -0.04882812
    163300   -0.04882812
    163400   -0.04882812
    163500   -0.04882812
    163600   -0.04882812
    163700   -0.04882812
    163800   -0.04882812
    163900   -0.04882812
    164000   -0.04882812
    164100   -0.04882812
    164200   -0.04882812
    164300   -0.04882812
    164400   -0.04882812
    164500   -0.04882812
    164600   -0.04882812
    164700   -0.04882812
    164800   -0.04882812
    164900   -0.04882812
    165000   -0.04882812
    165100   -0.04882812
    165200   -0.04882812
    165300   -0.04882812
    165400   -0.04882812
    165500   -0.04882812
    165600   -0.04882812
    165700   -0.04882812
    165800   -0.04882812
    165900   -0.04882812
    166000   -0.04882812
    166100   -0.04882812
    166200   -0.04882812
    166300   -0.04882812
    166400   -0.04882812
    166500   -0.04882812
    166600   -0.04882812
    166700   -0.04882812
    166800   -0.04882812
    166900   -0.04882812
    167000   -0.04882812
    167100   -0.04882812
    167200   -0.04882812
    167300   -0.04882812
    167400   -0.04882812
    167500   -0.04882812
    167600   -0.04882812
    167700   -0.04882812
    167800   -0.04882812
    167900   -0.04882812
    168000   -0.04882812
    168100   -0.04882812
    168200   -0.04882812
    168300   -0.04882812
    168400   -0.04882812
    168500   -0.04882812
    168600   -0.04882812
    168700   -0.04882812
    168800   -0.04882812
    168900   -0.04882812
    169000   -0.04882812
    169100   -0.04882812
    169200   -0.04882812
    169300   -0.04882812
    169400   -0.04882812
    169500   -0.04882812
    169600   -0.04882812
    169700   -0.04882812
    169800   -0.04882812
    169900   -0.04882812
    170000   -0.04882812
    170100   -0.04882812
    170200   -0.04882812
    170300   -0.04882812
    170400   -0.04882812
    170500   -0.04882812
    170600   -0.04882812
    170700   -0.04882812
    170800   -0.04882812
    170900   -0.04882812
    171000   -0.04882812
    171100   -0.04882812
    171200   -0.04882812
    171300   -0.04882812
    171400   -0.04882812
    171500   -0.04882812
    171600   -0.04882812
    171700   -0.04882812
    171800   -0.04882812
    171900   -0.04882812
    172000   -0.04882812
    172100   -0.04882812
    172200   -0.04882812
    172300   -0.04882812
    172400   -0.04882812
    172500   -0.04882812
    172600   -0.04882812
    172700   -0.04882812
    172800   -0.04882812
    172900   -0.04882812
    173000   -0.04882812
    173100   -0.04882812
    173200   -0.04882812
    173300   -0.04882812
    173400   -0.04882812
    173500   -0.04882812
    173600   -0.04882812
    173700   -0.04882812
    173800   -0.04882812
    173900   -0.04882812
    174000   -0.04882812
    174100   -0.04882812
    174200   -0.04882812
    174300   -0.04882812
    174400   -0.04882812
    174500   -0.04882812
    174600   -0.04882812
    174700   -0.04882812
    174800   -0.04882812
    174900   -0.04882812
    175000   -0.04882812
    175100   -0.04882812
    175200   -0.04882812
    175300   -0.04882812
    175400   -0.04882812
    175500   -0.04882812
    175600   -0.04882812
    175700   -0.04882812
    175800   -0.04882812
    175900   -0.04882812
    176000   -0.04882812
    176100   -0.04882812
    176200   -0.04882812
    176300   -0.04882812
    176400   -0.04882812
    176500   -0.04882812
    176600   -0.04882812
    176700   -0.04882812
    176800   -0.04882812
    176900   -0.04882812
    177000   -0.04882812
    177100   -0.04882812
    177200   -0.04882812
    177300   -0.04882812
    177400   -0.04882812
    177500   -0.04882812
    177600   -0.04882812
    177700   -0.04882812
    177800   -0.04882812
    177900   -0.04882812
    178000   -0.04882812
    178100   -0.04882812
    178200   -0.04882812
    178300   -0.04882812
    178400   -0.04882812
    178500   -0.04882812
    178600   -0.04882812
    178700   -0.04882812
    178800   -0.04882812
    178900   -0.04882812
    179000   -0.04882812
    179100   -0.04882812
    179200   -0.04882812
    179300   -0.04882812
    179400   -0.04882812
    179500   -0.04882812
    179600   -0.04882812
    179700   -0.04882812
    179800   -0.04882812
    179900   -0.04882812
    180000   -0.04882812
    180100   -0.04882812
    180200   -0.04882812
    180300   -0.04882812
    180400   -0.04882812
    180500   -0.04882812
    180600   -0.04882812
    180700   -0.04882812
    180800   -0.04882812
    180900   -0.04882812
    181000   -0.04882812
    181100   -0.04882812
    181200   -0.04882812
    181300   -0.04882812
    181400   -0.04882812
    181500   -0.04882812
    181600   -0.04882812
    181700   -0.04882812
    181800   -0.04882812
    181900   -0.04882812
    182000   -0.04882812
    182100   -0.04882812
    182200   -0.04882812
    182300   -0.04882812
    182400   -0.04882812
    182500   -0.04882812
    182600   -0.04882812
    182700   -0.04882812
    182800   -0.04882812
    182900   -0.04882812
    183000   -0.04882812
    183100   -0.04882812
    183200   -0.04882812
    183300   -0.04882812
    183400   -0.04882812
    183500   -0.04882812
    183600   -0.04882812
    183700   -0.04882812
    183800   -0.04882812
    183900   -0.04882812
    184000   -0.04882812
    184100   -0.04882812
    184200   -0.04882812
    184300   -0.04882812
    184400   -0.04882812
    184500   -0.04882812
    184600   -0.04882812
    184700   -0.04882812
    184800   -0.04882812
    184900   -0.04882812
    185000   -0.04882812
    185100   -0.04882812
    185200   -0.04882812
    185300   -0.04882812
    185400   -0.04882812
    185500   -0.04882812
    185600   -0.04882812
    185700   -0.04882812
    185800   -0.04882812
    185900   -0.04882812
    186000   -0.04882812
    186100   -0.04882812
    186200   -0.04882812
    186300   -0.04882812
    186400   -0.04882812
    186500   -0.04882812
    186600   -0.04882812
    186700   -0.04882812
    186800   -0.04882812
    186900   -0.04882812
    187000   -0.04882812
    187100   -0.04882812
    187200   -0.04882812
    187300   -0.04882812
    187400   -0.04882812
    187500   -0.04882812
    187600   -0.04882812
    187700   -0.04882812
    187800   -0.04882812
    187900   -0.04882812
    188000   -0.04882812
    188100   -0.04882812
    188200   -0.04882812
    188300   -0.04882812
    188400   -0.04882812
    188500   -0.04882812
    188600   -0.04882812
    188700   -0.04882812
    188800   -0.04882812
    188900   -0.04882812
    189000   -0.04882812
    189100   -0.04882812
    189200   -0.04882812
    189300   -0.04882812
    189400   -0.04882812
    189500   -0.04882812
    189600   -0.04882812
    189700   -0.04882812
    189800   -0.04882812
    189900   -0.04882812
    190000   -0.04882812
    190100   -0.04882812
    190200   -0.04882812
    190300   -0.04882812
    190400   -0.04882812
    190500   -0.04882812
    190600   -0.04882812
    190700   -0.04882812
    190800   -0.04882812
    190900   -0.04882812
    191000   -0.04882812
    191100   -0.04882812
    191200   -0.04882812
    191300   -0.04882812
    191400   -0.04882812
    191500   -0.04882812
    191600   -0.04882812
    191700   -0.04882812
    191800   -0.04882812
    191900   -0.04882812
    192000   -0.04882812
    192100   -0.04882812
    192200   -0.04882812
    192300   -0.04882812
    192400   -0.04882812
    192500   -0.04882812
    192600   -0.04882812
    192700   -0.04882812
    192800   -0.04882812
    192900   -0.04882812
    193000   -0.04882812
    193100   -0.04882812
    193200   -0.04882812
    193300   -0.04882812
    193400   -0.04882812
    193500   -0.04882812
    193600   -0.04882812
    193700   -0.04882812
    193800   -0.04882812
    193900   -0.04882812
    194000   -0.04882812
    194100   -0.04882812
    194200   -0.04882812
    194300   -0.04882812
    194400   -0.04882812
    194500   -0.04882812
    194600   -0.04882812
    194700   -0.04882812
    194800   -0.04882812
    194900   -0.04882812
    195000   -0.04882812
    195100   -0.04882812
    195200   -0.04882812
    195300   -0.04882812
    195400   -0.04882812
    195500   -0.04882812
    195600   -0.04882812
    195700   -0.04882812
    195800   -0.04882812
    195900   -0.04882812
    196000   -0.04882812
    196100   -0.04882812
    196200   -0.04882812
    196300   -0.04882812
    196400   -0.04882812
    196500   -0.04882812
    196600   -0.04882812
    196700   -0.04882812
    196800   -0.04882812
    196900   -0.04882812
    197000   -0.04882812
    197100   -0.04882812
    197200   -0.04882812
    197300   -0.04882812
    197400   -0.04882812
    197500   -0.04882812
    197600   -0.04882812
    197700   -0.04882812
    197800   -0.04882812
    197900   -0.04882812
    198000   -0.04882812
    198100   -0.04882812
    198200   -0.04882812
    198300   -0.04882812
    198400   -0.04882812
    198500   -0.04882812
    198600   -0.04882812
    198700   -0.04882812
    198800   -0.04882812
    198900   -0.04882812
    199000   -0.04882812
    199100   -0.04882812
    199200   -0.04882812
    199300   -0.04882812
    199400   -0.04882812
    199500   -0.04882812
    199600   -0.04882812
    199700   -0.04882812
    199800   -0.04882812
    199900   -0.04882812
    200000   -0.04882812
    200100   -0.04882812
    200200   -0.04882812
    200300   -0.04882812
    200400   -0.04882812
    200500   -0.04882812
    200600   -0.04882812
    200700   -0.04882812
    200800   -0.04882812
    200900   -0.04882812
    201000   -0.04882812
    201100   -0.04882812
    201200   -0.04882812
    201300   -0.04882812
    201400   -0.04882812
    201500   -0.04882812
    201600   -0.04882812
    201700   -0.04882812
    201800   -0.04882812
    201900   -0.04882812
    202000   -0.04882812
    202100   -0.04882812
    202200   -0.04882812
    202300   -0.04882812
    202400   -0.04882812
    202500   -0.04882812
    202600   -0.04882812
    202700   -0.04882812
    202800   -0.04882812
    202900   -0.04882812
    203000   -0.04882812
    203100   -0.04882812
    203200   -0.04882812
    203300   -0.04882812
    203400   -0.04882812
    203500   -0.04882812
    203600   -0.04882812
    203700   -0.04882812
    203800   -0.04882812
    203900   -0.04882812
    204000   -0.04882812
    204100   -0.04882812
    204200   -0.04882812
    204300   -0.04882812
    204400   -0.04882812
    204500   -0.04882812
    204600   -0.04882812
    204700   -0.04882812
    204800   -0.04882812
    204900   -0.04882812
    205000   -0.04882812
    205100   -0.04882812
    205200   -0.04882812
    205300   -0.04882812
    205400   -0.04882812
    205500   -0.04882812
    205600   -0.04882812
    205700   -0.04882812
    205800   -0.04882812
    205900   -0.04882812
    206000   -0.04882812
    206100   -0.04882812
    206200   -0.04882812
    206300   -0.04882812
    206400   -0.04882812
    206500   -0.04882812
    206600   -0.04882812
    206700   -0.04882812
    206800   -0.04882812
    206900   -0.04882812
    207000   -0.04882812
    207100   -0.04882812
    207200   -0.04882812
    207300   -0.04882812
    207400   -0.04882812
    207500   -0.04882812
    207600   -0.04882812
    207700   -0.04882812
    207800   -0.04882812
    207900   -0.04882812
    208000   -0.04882812
    208100   -0.04882812
    208200   -0.04882812
    208300   -0.04882812
    208400   -0.04882812
    208500   -0.04882812
    208600   -0.04882812
    208700   -0.04882812
    208800   -0.04882812
    208900   -0.04882812
    209000   -0.04882812
    209100   -0.04882812
    209200   -0.04882812
    209300   -0.04882812
    209400   -0.04882812
    209500   -0.04882812
    209600   -0.04882812
    209700   -0.04882812
    209800   -0.04882812
    209900   -0.04882812
    210000   -0.04882812
    210100   -0.04882812
    210200   -0.04882812
    210300   -0.04882812
    210400   -0.04882812
    210500   -0.04882812
    210600   -0.04882812
    210700   -0.04882812
    210800   -0.04882812
    210900   -0.04882812
    211000   -0.04882812
    211100   -0.04882812
    211200   -0.04882812
    211300   -0.04882812
    211400   -0.04882812
    211500   -0.04882812
    211600   -0.04882812
    211700   -0.04882812
    211800   -0.04882812
    211900   -0.04882812
    212000   -0.04882812
    212100   -0.04882812
    212200   -0.04882812
    212300   -0.04882812
    212400   -0.04882812
    212500   -0.04882812
    212600   -0.04882812
    212700   -0.04882812
    212800   -0.04882812
    212900   -0.04882812
    213000   -0.04882812
    213100   -0.04882812
    213200   -0.04882812
    213300   -0.04882812
    213400   -0.04882812
    213500   -0.04882812
    213600   -0.04882812
    213700   -0.04882812
    213800   -0.04882812
    213900   -0.04882812
    214000   -0.04882812
    214100   -0.04882812
    214200   -0.04882812
    214300   -0.04882812
    214400   -0.04882812
    214500   -0.04882812
    214600   -0.04882812
    214700   -0.04882812
    214800   -0.04882812
    214900   -0.04882812
    215000   -0.04882812
    215100   -0.04882812
    215200   -0.04882812
    215300   -0.04882812
    215400   -0.04882812
    215500   -0.04882812
    215600   -0.04882812
    215700   -0.04882812
    215800   -0.04882812
    215900   -0.04882812
    216000   -0.04882812
    216100   -0.04882812
    216200   -0.04882812
    216300   -0.04882812
    216400   -0.04882812
    216500   -0.04882812
    216600   -0.04882812
    216700   -0.04882812
    216800   -0.04882812
    216900   -0.04882812
    217000   -0.04882812
    217100   -0.04882812
    217200   -0.04882812
    217300   -0.04882812
    217400   -0.04882812
    217500   -0.04882812
    217600   -0.04882812
    217700   -0.04882812
    217800   -0.04882812
    217900   -0.04882812
    218000   -0.04882812
    218100   -0.04882812
    218200   -0.04882812
    218300   -0.04882812
    218400   -0.04882812
    218500   -0.04882812
    218600   -0.04882812
    218700   -0.04882812
    218800   -0.04882812
    218900   -0.04882812
    219000   -0.04882812
    219100   -0.04882812
    219200   -0.04882812
    219300   -0.04882812
    219400   -0.04882812
    219500   -0.04882812
    219600   -0.04882812
    219700   -0.04882812
    219800   -0.04882812
    219900   -0.04882812
    220000   -0.04882812
    220100   -0.04882812
    220200   -0.04882812
    220300   -0.04882812
    220400   -0.04882812
    220500   -0.04882812
    220600   -0.04882812
    220700   -0.04882812
    220800   -0.04882812
    220900   -0.04882812
    221000   -0.04882812
    221100   -0.04882812
    221200   -0.04882812
    221300   -0.04882812
    221400   -0.04882812
    221500   -0.04882812
    221600   -0.04882812
    221700   -0.04882812
    221800   -0.04882812
    221900   -0.04882812
    222000   -0.04882812
    222100   -0.04882812
    222200   -0.04882812
    222300   -0.04882812
    222400   -0.04882812
    222500   -0.04882812
    222600   -0.04882812
    222700   -0.04882812
    222800   -0.04882812
    222900   -0.04882812
    223000   -0.04882812
    223100   -0.04882812
    223200   -0.04882812
    223300   -0.04882812
    223400   -0.04882812
    223500   -0.04882812
    223600   -0.04882812
    223700   -0.04882812
    223800   -0.04882812
    223900   -0.04882812
    224000   -0.04882812
    224100   -0.04882812
    224200   -0.04882812
    224300   -0.04882812
    224400   -0.04882812
    224500   -0.04882812
    224600   -0.04882812
    224700   -0.04882812
    224800   -0.04882812
    224900   -0.04882812
    225000   -0.04882812
    225100   -0.04882812
    225200   -0.04882812
    225300   -0.04882812
    225400   -0.04882812
    225500   -0.04882812
    225600   -0.04882812
    225700   -0.04882812
    225800   -0.04882812
    225900   -0.04882812
    226000   -0.04882812
    226100   -0.04882812
    226200   -0.04882812
    226300   -0.04882812
    226400   -0.04882812
    226500   -0.04882812
    226600   -0.04882812
    226700   -0.04882812
    226800   -0.04882812
    226900   -0.04882812
