 Temperature Magnetization_per_site
   0.0000000000000000        0.0000000000000000     
  0.50000000000000000       0.17773437500000000     
   1.0000000000000000        1.0000000000000000     
   1.5000000000000000       0.98437500000000000     
   2.0000000000000000       0.91796875000000000     
   2.2599999904632568       0.75390625000000000     
   2.5000000000000000       0.25000000000000000     
   3.0000000000000000        6.6406250000000000E-002
   3.5000000000000000        3.9062500000000000E-003
   4.0000000000000000        8.0078125000000000E-002
